,Название,Код,Цена,Рейтинг,Срок(месяца),Дата купона,НКД,Величина купона(-13%),Номинал,Выплат в год,Доходность(год),Осталось выплат,Доходность(% в год),Доходность(все время),Ссылка,Статус квал. инвестора
857,Газпром нефть выпуск 6,RU000A106565,1006.5,Высокий,48.0,2024-04-19,34.0,37.5,1000.0,4.0,150.0,16.0,14.9,600.0,https://www.tinkoff.ru/invest/bonds/RU000A106565/,Не важен / Неизвестно
858,ПИК-Специализированный застройщик выпуск 4,RU000A0ZZ1M2,1024.7,Высокий,47.0,2024-09-27,1.0,71.51,1000.0,2.0,143.02,8.0,13.96,572.0,https://www.tinkoff.ru/invest/bonds/RU000A0ZZ1M2/,Не важен / Неизвестно
859,Банк Открытие БО-П выпуск 7,RU000A102R73,955.1,Высокий,22.0,2024-08-09,,0.0,1000.0,2.0,0.0,4.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A102R73/,Не важен / Неизвестно
860,Нижегородская область,RU000A0ZZUT6,200.92,Высокий,1.0,2024-05-24,2.0,4.09,200.0,4.0,16.36,0.0,8.14,0.0,https://www.tinkoff.ru/invest/bonds/RU000A0ZZUT6/,Не важен / Неизвестно
861,РЖД 1Р-26R,RU000A106K43,1010.0,Высокий,51.0,2024-04-21,5.0,12.53,1000.0,12.0,150.36,51.0,14.89,639.0,https://www.tinkoff.ru/invest/bonds/RU000A106K43/,Не важен / Неизвестно
862,АФК Система выпуск 26,RU000A106Z46,999.8,Высокий,41.0,2024-04-02,43.0,38.02,1000.0,4.0,152.08,14.0,15.21,532.0,https://www.tinkoff.ru/invest/bonds/RU000A106Z46/,Не важен / Неизвестно
863,ОФЗ 29021,SU29021RMFS1,993.0,Высокий,79.0,2024-06-05,11.0,33.49,1000.0,4.0,133.96,26.0,13.49,871.0,https://www.tinkoff.ru/invest/bonds/SU29021RMFS1/,Не важен / Неизвестно
864,ДОМ.РФ ИА БО-001Р-07,RU000A103125,379.79975,Средний,302.0,2024-06-28,0.0,6.87,454.85,4.0,27.48,101.0,7.24,694.0,https://www.tinkoff.ru/invest/bonds/RU000A103125/,Не важен / Неизвестно
865,ДОМ.РФ ИА БО-001Р-08,RU000A1031K4,436.571445,Средний,324.0,2024-04-28,6.0,8.09,539.31,4.0,32.36,108.0,7.41,874.0,https://www.tinkoff.ru/invest/bonds/RU000A1031K4/,Не важен / Неизвестно
866,ДОМ.РФ,RU000A105MN1,1005.8,Высокий,41.0,2024-06-26,2.0,36.8,1000.0,4.0,147.2,14.0,14.64,515.0,https://www.tinkoff.ru/invest/bonds/RU000A105MN1/,Не важен / Неизвестно
867,ДОМ.РФ ИА 006P,RU000A0ZZV86,139.391148,Средний,289.0,2024-05-28,1.0,3.22,151.71,4.0,12.88,96.0,9.24,309.0,https://www.tinkoff.ru/invest/bonds/RU000A0ZZV86/,Не важен / Неизвестно
868,ОФЗ 29015,SU29015RMFS3,997.6,Высокий,54.0,2024-04-24,29.0,32.02,1000.0,4.0,128.08,18.0,12.84,576.0,https://www.tinkoff.ru/invest/bonds/SU29015RMFS3/,Не важен / Неизвестно
869,ОФЗ 29013,SU29013RMFS8,992.0,Высокий,77.0,2024-06-26,2.0,33.76,1000.0,4.0,135.04,26.0,13.61,878.0,https://www.tinkoff.ru/invest/bonds/SU29013RMFS8/,Не важен / Неизвестно
870,СОПФ Инфраструктурные облигации выпуск 6,RU000A106P97,1001.8,Высокий,40.0,2024-05-30,14.0,36.28,1000.0,4.0,145.12,13.0,14.49,472.0,https://www.tinkoff.ru/invest/bonds/RU000A106P97/,Не важен / Неизвестно
871,РЕСО-Лизинг выпуск 6,RU000A1049Y7,989.8,Высокий,20.0,2024-06-13,53.0,58.03,1000.0,2.0,116.06,3.0,11.73,174.0,https://www.tinkoff.ru/invest/bonds/RU000A1049Y7/,Не важен / Неизвестно
872,ВЭБ.РФ ПБО-002Р-39,RU000A107AU7,1003.3,Высокий,73.0,2024-05-30,15.0,0.0,1000.0,4.0,0.0,24.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A107AU7/,Не важен / Неизвестно
873,МБЭС 002P-02,RU000A107DS5,1010.0,Высокий,32.0,2024-06-17,53.0,0.0,1000.0,2.0,0.0,5.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A107DS5/,Не важен / Неизвестно
874,Газпром Нефть 003P-10R,RU000A107UW1,1007.4,Высокий,34.0,2024-04-28,1.0,12.35,1000.0,12.0,148.2,34.0,14.71,420.0,https://www.tinkoff.ru/invest/bonds/RU000A107UW1/,Не важен / Неизвестно
875,Газпром нефть 003P-07R,RU000A107605,999.5,Высокий,43.0,2024-05-07,25.0,35.67,1000.0,4.0,142.68,14.0,14.28,499.0,https://www.tinkoff.ru/invest/bonds/RU000A107605/,Не важен / Неизвестно
876,РЕСО-Лизинг БО-02П выпуск 1,RU000A104V26,1049.9,Высокий,26.0,2024-06-04,61.0,62.03,1000.0,2.0,124.06,4.0,11.82,248.0,https://www.tinkoff.ru/invest/bonds/RU000A104V26/,Не важен / Неизвестно
877,ОФЗ 29025,SU29025RMFS2,976.91,Высокий,160.0,2024-05-29,14.0,33.41,1000.0,4.0,133.64,53.0,13.68,1771.0,https://www.tinkoff.ru/invest/bonds/SU29025RMFS2/,Не важен / Неизвестно
878,Норильский никель ЗО26-Д,RU000A107C67,87238.3524376,Высокий,30.0,2024-04-27,1105.0,1123.69,92262.8,2.0,2247.38,5.0,2.58,5618.0,https://www.tinkoff.ru/invest/bonds/RU000A107C67/,Не важен / Неизвестно
879,Газпромбанк 005P-02P,RU000A107F49,999.8,Высокий,38.0,2024-04-20,5.0,11.74,1000.0,12.0,140.88,38.0,14.09,446.0,https://www.tinkoff.ru/invest/bonds/RU000A107F49/,Не важен / Неизвестно
880,РЕСО-Лизинг БО-02П-05,RU000A1075J3,999.5,Высокий,114.0,2024-05-01,30.0,37.5,1000.0,4.0,150.0,38.0,15.01,1425.0,https://www.tinkoff.ru/invest/bonds/RU000A1075J3/,Не важен / Неизвестно
881,Россети 001Р-11R,RU000A107CG2,1000.8,Высокий,68.0,2024-04-10,9.0,12.18,1000.0,12.0,146.16,68.0,14.6,828.0,https://www.tinkoff.ru/invest/bonds/RU000A107CG2/,Не важен / Неизвестно
882,АФК Система выпуск 27,RU000A107GX8,1003.9,Высокий,44.0,2024-06-25,2.0,37.41,1000.0,4.0,149.64,15.0,14.91,561.0,https://www.tinkoff.ru/invest/bonds/RU000A107GX8/,Не важен / Неизвестно
883,Газпром Капитал БО-002P-10,RU000A107084,993.0,Высокий,48.0,2024-04-09,38.0,33.84,1000.0,4.0,135.36,16.0,13.63,541.0,https://www.tinkoff.ru/invest/bonds/RU000A107084/,Не важен / Неизвестно
884,TCS-perp2,RU000A107746,77132.2543768,Высокий,,,,,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A107746/,Не важен / Неизвестно
885,СОПФ Инфраструктурные облигации выпуск 8,RU000A107TK8,997.0,Средний,58.0,2024-05-29,15.0,0.0,1000.0,4.0,0.0,19.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A107TK8/,Не важен / Неизвестно
886,МТС-Банк выпуск 001P-03,RU000A107456,1006.7,Высокий,30.0,2024-04-24,33.0,36.8,1000.0,4.0,147.2,10.0,14.62,368.0,https://www.tinkoff.ru/invest/bonds/RU000A107456/,Не важен / Неизвестно
887,ППК РЭО выпуск 2,RU000A106169,1024.8,Средний,104.0,,,,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A106169/,Не важен / Неизвестно
888,Газпром Капитал БО-002Р-11,RU000A107ET1,996.0,Высокий,44.0,2024-06-18,6.0,36.63,1000.0,4.0,146.52,15.0,14.71,549.0,https://www.tinkoff.ru/invest/bonds/RU000A107ET1/,Не важен / Неизвестно
889,Металлоинвест 001Р-06,RU000A1079S6,1001.0,Высокий,43.0,2024-05-28,16.0,0.0,1000.0,4.0,0.0,14.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A1079S6/,Не важен / Неизвестно
890,РЕСО-Лизинг БО-02П-02,RU000A105HH3,999.9,Высокий,103.0,2024-05-27,62.0,56.29,1000.0,2.0,112.58,17.0,11.26,957.0,https://www.tinkoff.ru/invest/bonds/RU000A105HH3/,Не важен / Неизвестно
891,АФК Система выпуск 28,RU000A107SM6,999.0,Высокий,46.0,2024-05-16,22.0,0.0,1000.0,4.0,0.0,15.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A107SM6/,Не важен / Неизвестно
892,ОФЗ 29023,SU29023RMFS7,982.51,Высокий,124.0,2024-06-05,11.0,33.49,1000.0,4.0,133.96,41.0,13.63,1373.0,https://www.tinkoff.ru/invest/bonds/SU29023RMFS7/,Не важен / Неизвестно
893,МТС 002P-02,RU000A1078S8,995.7,Высокий,55.0,2024-05-22,18.0,0.0,1000.0,4.0,0.0,18.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A1078S8/,Не важен / Неизвестно
894,ВЭБ.РФ выпуск 4,RU000A106LL5,1015.5,Высокий,100.0,2024-06-05,12.0,37.5,1000.0,4.0,150.0,33.0,14.77,1238.0,https://www.tinkoff.ru/invest/bonds/RU000A106LL5/,Не важен / Неизвестно
895,ДОМ.РФ ИА 002P,RU000A0ZYJT2,66.586212,Средний,264.0,2024-04-28,1.0,1.65,69.08,4.0,6.6,88.0,9.91,145.0,https://www.tinkoff.ru/invest/bonds/RU000A0ZYJT2/,Не важен / Неизвестно
896,ВЭБ.РФ ПБО-002Р-36,RU000A105YH8,1014.9,Высокий,77.0,2024-06-26,2.0,37.58,1000.0,4.0,150.32,26.0,14.81,977.0,https://www.tinkoff.ru/invest/bonds/RU000A105YH8/,Не важен / Неизвестно
897,Биннофарм Групп 001P-03,RU000A107E81,1008.6,Высокий,32.0,2024-06-17,6.0,0.0,1000.0,4.0,0.0,11.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A107E81/,Не важен / Неизвестно
898,ВсеИнструменты.ру 001P-01,RU000A107GJ7,1018.4,Высокий,32.0,2024-04-23,4.0,13.22,1000.0,12.0,158.64,32.0,15.58,423.0,https://www.tinkoff.ru/invest/bonds/RU000A107GJ7/,Не важен / Неизвестно
899,Газпром Нефть 003P-08R,RU000A107HG1,1013.8,Высокий,32.0,2024-04-26,2.0,12.35,1000.0,12.0,148.2,32.0,14.62,395.0,https://www.tinkoff.ru/invest/bonds/RU000A107HG1/,Не важен / Неизвестно
900,Борец Капитал 001P-02,RU000A107BR1,1010.7,Высокий,19.0,2024-04-04,13.0,12.88,1000.0,12.0,154.56,19.0,15.29,245.0,https://www.tinkoff.ru/invest/bonds/RU000A107BR1/,Не важен / Неизвестно
901,ОФЗ 24021,SU24021RMFS6,1000.03,Высокий,0.0,2024-04-24,29.0,32.02,1000.0,4.0,128.08,0.0,12.81,0.0,https://www.tinkoff.ru/invest/bonds/SU24021RMFS6/,Не важен / Неизвестно
902,ДОМ.РФ ИА 001Р-25,RU000A105H23,604.026852,Средний,102.0,2024-04-28,0.0,4.79,698.62,12.0,57.48,102.0,9.52,489.0,https://www.tinkoff.ru/invest/bonds/RU000A105H23/,Не важен / Неизвестно
903,Сегежа 003P-03R,RU000A107BP5,998.0,Средний,29.0,2024-06-05,13.0,0.0,1000.0,4.0,0.0,10.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A107BP5/,Не важен / Неизвестно
904,ОФЗ 29020,SU29020RMFS3,997.99,Высокий,41.0,2024-06-26,2.0,33.76,1000.0,4.0,135.04,14.0,13.53,473.0,https://www.tinkoff.ru/invest/bonds/SU29020RMFS3/,Не важен / Неизвестно
905,ОФЗ 29024,SU29024RMFS5,979.5,Высокий,132.0,2024-05-01,26.0,32.45,1000.0,4.0,129.8,44.0,13.25,1428.0,https://www.tinkoff.ru/invest/bonds/SU29024RMFS5/,Не важен / Неизвестно
906,ДОМ.РФ ИА БО-001Р-18,RU000A104UV0,788.561388,Высокий,97.0,2024-04-28,1.0,9.31,774.01,12.0,111.72,97.0,14.17,903.0,https://www.tinkoff.ru/invest/bonds/RU000A104UV0/,Не важен / Неизвестно
907,ДОМ.РФ ИА БО выпуск 9,RU000A103N43,498.062799,Средний,88.0,2024-05-28,4.0,9.83,599.57,4.0,39.32,29.0,7.89,285.0,https://www.tinkoff.ru/invest/bonds/RU000A103N43/,Не важен / Неизвестно
908,ОФЗ 29018,SU29018RMFS7,991.4,Высокий,91.0,2024-06-05,11.0,33.49,1000.0,4.0,133.96,30.0,13.51,1005.0,https://www.tinkoff.ru/invest/bonds/SU29018RMFS7/,Не важен / Неизвестно
909,Металлоинвест 001P-04,RU000A105W08,1029.9,Высокий,34.0,,,,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A105W08/,Не важен / Неизвестно
910,ДОМ.РФ ИА 018P,RU000A102D46,326.55156,Средний,322.0,2024-05-28,2.0,5.13,415.46,4.0,20.52,107.0,6.28,549.0,https://www.tinkoff.ru/invest/bonds/RU000A102D46/,Не важен / Неизвестно
911,ОФЗ 29019,SU29019RMFS5,991.91,Высокий,63.0,2024-04-24,29.0,32.02,1000.0,4.0,128.08,21.0,12.91,672.0,https://www.tinkoff.ru/invest/bonds/SU29019RMFS5/,Не важен / Неизвестно
912,Газпром Капитал БО-002P-09,RU000A107050,995.0,Высокий,48.0,2024-04-09,38.0,33.84,1000.0,4.0,135.36,16.0,13.6,541.0,https://www.tinkoff.ru/invest/bonds/RU000A107050/,Не важен / Неизвестно
913,ВЭБ.РФ ПБО-2 выпуск 31,RU000A1042W6,1007.8,Высокий,54.0,2024-04-24,32.0,34.8,1000.0,4.0,139.2,18.0,13.81,626.0,https://www.tinkoff.ru/invest/bonds/RU000A1042W6/,Не важен / Неизвестно
914,ОФЗ 29017,SU29017RMFS9,989.41,Высокий,100.0,2024-06-05,11.0,33.49,1000.0,4.0,133.96,33.0,13.54,1105.0,https://www.tinkoff.ru/invest/bonds/SU29017RMFS9/,Не важен / Неизвестно
915,Альфа-Банк 001Р выпуск 7,RU000A106VT7,1001.9,Высокий,5.0,2024-04-22,,11.05,1000.0,12.0,132.6,5.0,13.23,55.0,https://www.tinkoff.ru/invest/bonds/RU000A106VT7/,Не важен / Неизвестно
916,Селигдар Золотые облигации,RU000A1062M5,6930.26772,Высокий,48.0,2024-04-05,85.0,77.52,6504.24,4.0,310.08,16.0,4.47,1240.0,https://www.tinkoff.ru/invest/bonds/RU000A1062M5/,Не важен / Неизвестно
917,КИВИ Финанс 001Р-02,RU000A107548,885.4,Низкий,42.0,,,,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A107548/,Не важен / Неизвестно
918,TCS-perp1,RU000A107738,94749.9282996,Высокий,,,,,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A107738/,Не важен / Неизвестно
919,ГазКап2P12,RU000A107T27,996.0,Средний,58.0,2024-05-20,19.0,0.0,1000.0,4.0,0.0,19.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A107T27/,Не важен / Неизвестно
920,ОФЗ 29014,SU29014RMFS6,998.79,Высокий,23.0,2024-06-26,2.0,33.76,1000.0,4.0,135.04,8.0,13.52,270.0,https://www.tinkoff.ru/invest/bonds/SU29014RMFS6/,Не важен / Неизвестно
921,ЕАБР 003Р-008,RU000A106JX4,1001.2,Высокий,51.0,2024-07-12,38.0,62.64,1000.0,2.0,125.28,8.0,12.51,501.0,https://www.tinkoff.ru/invest/bonds/RU000A106JX4/,Не важен / Неизвестно
922,ДОМ.РФ ИА 09,RU000A102JB9,344.68815,Средний,319.0,2024-05-28,2.0,5.57,433.57,4.0,22.28,106.0,6.46,590.0,https://www.tinkoff.ru/invest/bonds/RU000A102JB9/,Не важен / Неизвестно
923,Газпром Капитал выпуск 7,RU000A106375,995.1,Высокий,48.0,2024-04-10,38.0,1.74,1000.0,4.0,6.96,16.0,0.7,28.0,https://www.tinkoff.ru/invest/bonds/RU000A106375/,Не важен / Неизвестно
924,Газпром Нефть 003P-09R,RU000A107HH9,1001.1,Высокий,44.0,2024-06-27,1.0,36.89,1000.0,4.0,147.56,15.0,14.74,553.0,https://www.tinkoff.ru/invest/bonds/RU000A107HH9/,Не важен / Неизвестно
925,Легенда 2Р-01,RU000A1067H4,1020.0,Средний,37.0,2024-05-09,29.0,43.33,1000.0,4.0,173.32,12.0,16.99,520.0,https://www.tinkoff.ru/invest/bonds/RU000A1067H4/,Не важен / Неизвестно
926,ОФЗ 29022,SU29022RMFS9,989.0,Высокий,111.0,2024-05-01,26.0,32.45,1000.0,4.0,129.8,37.0,13.12,1201.0,https://www.tinkoff.ru/invest/bonds/SU29022RMFS9/,Не важен / Неизвестно
927,SELGOLD002,RU000A106XD7,7187.1852,Высокий,69.0,2024-04-11,79.0,77.52,6504.24,4.0,310.08,23.0,4.31,1783.0,https://www.tinkoff.ru/invest/bonds/RU000A106XD7/,Не важен / Неизвестно
928,МТС выпуск 002P-01,RU000A1075E4,997.4,Высокий,42.0,2024-04-30,28.0,0.0,1000.0,4.0,0.0,14.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A1075E4/,Не важен / Неизвестно
929,Норильский никель БО-09,RU000A1069N8,1007.0,Высокий,49.0,2024-05-22,18.0,36.19,1000.0,4.0,144.76,16.0,14.38,579.0,https://www.tinkoff.ru/invest/bonds/RU000A1069N8/,Не важен / Неизвестно
930,МТС 002Р-05,RU000A1083W0,998.4,Средний,41.0,2024-06-27,1.0,0.0,1000.0,4.0,0.0,14.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A1083W0/,Не важен / Неизвестно
931,ЕАБР выпуск 3Р-007,RU000A1064L3,1005.0,Средний,48.0,2024-04-25,74.0,48.72,1000.0,2.0,97.44,8.0,9.7,390.0,https://www.tinkoff.ru/invest/bonds/RU000A1064L3/,Не важен / Неизвестно
932,ДОМ.РФ ИА 08,RU000A102GD1,300.2297,Средний,308.0,2024-06-28,0.0,4.79,368.38,4.0,19.16,103.0,6.38,493.0,https://www.tinkoff.ru/invest/bonds/RU000A102GD1/,Не важен / Неизвестно
933,РЖД 1Р-26R,RU000A106K43,1010.1,Высокий,51.0,2024-04-21,5.0,12.53,1000.0,12.0,150.36,51.0,14.89,639.0,https://www.tinkoff.ru/invest/bonds/RU000A106K43/,Не важен / Неизвестно
934,РусГидро БО-П12,RU000A106ZU6,1004.7,Высокий,54.0,2024-04-10,38.0,37.24,1000.0,4.0,148.96,18.0,14.83,670.0,https://www.tinkoff.ru/invest/bonds/RU000A106ZU6/,Не важен / Неизвестно
935,РЖД 001Р-28R,RU000A106ZL5,1004.0,Высокий,77.0,2024-04-08,11.0,12.53,1000.0,12.0,150.36,77.0,14.98,965.0,https://www.tinkoff.ru/invest/bonds/RU000A106ZL5/,Не важен / Неизвестно
936,Россети Московский регион 001P-05,RU000A107DP1,1006.6,Высокий,31.0,2024-04-12,8.0,12.18,1000.0,12.0,146.16,31.0,14.52,378.0,https://www.tinkoff.ru/invest/bonds/RU000A107DP1/,Не важен / Неизвестно
937,РЖД 1P-27R,RU000A106VV3,1012.1,Высокий,41.0,2024-04-17,7.0,12.18,1000.0,12.0,146.16,41.0,14.44,499.0,https://www.tinkoff.ru/invest/bonds/RU000A106VV3/,Не важен / Неизвестно
938,Мосгорломбард,RU000A104XJ9,1131.4,Средний,32.0,2024-04-02,61.0,54.2,1000.0,4.0,216.8,11.0,19.16,596.0,https://www.tinkoff.ru/invest/bonds/RU000A104XJ9/,Не важен / Неизвестно
939,Глобал Факторинг Нетворк Рус БО-04-001P,RU000A107CJ6,1020.9,Высокий,43.0,2024-04-09,13.0,15.66,1000.0,12.0,187.92,43.0,18.41,673.0,https://www.tinkoff.ru/invest/bonds/RU000A107CJ6/,Не важен / Неизвестно
940,Экспобанк БО выпуск 3,RU000A102WL1,999.6,Средний,0.0,2024-04-03,21.0,18.62,1000.0,4.0,74.48,0.0,7.45,0.0,https://www.tinkoff.ru/invest/bonds/RU000A102WL1/,Не важен / Неизвестно
941,Сибнефтехимтрейд выпуск 2,RU000A104DZ7,1037.8,Низкий,32.0,,,,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A104DZ7/,Не важен / Неизвестно
942,ТМК 001Р выпуск 3,RU000A102TJ1,-1.0,Средний,10.0,2024-05-31,6.0,15.92,1000.0,4.0,63.68,3.0,-6368.0,48.0,https://www.tinkoff.ru/invest/bonds/RU000A102TJ1/,Не важен / Неизвестно
943,Сэтл Групп 002Р-03,RU000A1084B2,-1.0,Средний,35.0,,,,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A1084B2/,Не важен / Неизвестно
944,Сегежа Групп 002P-07R,RU000A105AD7,-1.0,Средний,0.0,2024-04-10,24.0,1.74,1000.0,4.0,6.96,0.0,-696.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A105AD7/,Не важен / Неизвестно
945,Сегежа 002P выпуск 2,RU000A1043G7,-1.0,Средний,151.0,2024-05-21,35.0,42.02,1000.0,2.0,84.04,25.0,-8404.0,1050.0,https://www.tinkoff.ru/invest/bonds/RU000A1043G7/,Не важен / Неизвестно
946,Россети 001P выпуск 9,RU000A1065C9,-1.0,Средний,48.0,2024-04-23,19.0,22.62,1000.0,4.0,90.48,16.0,-9048.0,362.0,https://www.tinkoff.ru/invest/bonds/RU000A1065C9/,Не важен / Неизвестно
947,Россети 001P выпуск 10,RU000A1065A3,-1.0,Средний,72.0,2024-04-23,21.0,23.49,1000.0,4.0,93.96,24.0,-9396.0,564.0,https://www.tinkoff.ru/invest/bonds/RU000A1065A3/,Не важен / Неизвестно
948,РЖД,RU000A104SY8,-1.0,Высокий,37.0,2024-05-03,48.0,51.42,1000.0,2.0,102.84,6.0,-10284.0,309.0,https://www.tinkoff.ru/invest/bonds/RU000A104SY8/,Не важен / Неизвестно
949,ППК РЭО выпуск 1,RU000A105RW1,-1.0,Средний,104.0,2024-06-28,1.0,41.15,1000.0,4.0,164.6,35.0,-16460.0,1440.0,https://www.tinkoff.ru/invest/bonds/RU000A105RW1/,Не важен / Неизвестно
950,О`КЕЙ 001P-06,RU000A1084E6,-1.0,Средний,119.0,,,,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A1084E6/,Не важен / Неизвестно
